country_code;region_name;sub_region_name;intermediate_region;country_name;income_group;year;totl_gdp;total_gdp_millions;rate_growth_gdp
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2005;949000000.0;949.0;5.8
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2006;1119000000.0;1119.0;17.9
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2007;1373000000.0;1373.0;22.7
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2008;1726000000.0;1726.0;25.7
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2009;1768000000.0;1768.0;2.4
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2010;1998000000.0;1998.0;13.0
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2011;2398000000.0;2398.0;20.0
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2012;2791614000.0;2791.6;16.4
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2013;3177198100.0;3177.2;13.8
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2014;3225652000.0;3225.7;1.5
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2015;3227075700.0;3227.1;0.0
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2016;3398419600.0;3398.4;5.3
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2017;3390703400.0;3390.7;-0.2
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2018;3422754800.0;3422.8;0.9
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2019;3319596500.0;3319.6;-3.0
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2020;3039982500.0;3040.0;-8.4
LBR;Africa;Sub-Saharan Africa;Western Africa;Liberia;Países de ingreso bajo;2021;3509000000.0;3509.0;15.4
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1960;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1961;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1962;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1963;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1964;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1965;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1966;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1967;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1968;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1969;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1970;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1971;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1972;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1973;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1974;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1975;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1976;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1977;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1978;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1979;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1980;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1981;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1982;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1983;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1984;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1985;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1986;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1987;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1988;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1989;0.0;0.0;0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1990;28901836158.1921;28901.8;inf
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1991;31995012468.8279;31995.0;10.7
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1992;33881392045.4545;33881.4;5.9
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1993;30657030223.3903;30657.0;-9.5
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1994;28607921928.8175;28607.9;-6.7
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1995;25544128198.9955;25544.1;-10.7
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1996;27884615384.6154;27884.6;9.2
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1997;30698633109.1343;30698.6;10.1
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1998;27249786142.0017;27249.8;-11.2
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;1999;35976714100.9056;35976.7;32.0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2000;38270206950.41;38270.2;6.4
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2001;34110064452.1567;34110.1;-10.9
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2002;20481889763.7795;20481.9;-40.0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2003;26265625000.0;26265.6;28.2
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2004;33122307692.3077;33122.3;26.1
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2005;47334148578.4164;47334.1;42.9
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2006;60092950669.9147;60093.0;27.0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2007;68035403136.3852;68035.4;13.2
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2008;86708074534.1615;86708.1;27.4
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2009;60810211408.0574;60810.2;-29.9
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2010;75380170508.3675;75380.2;24.0
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2011;48167374611.9915;48167.4;-36.1
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2012;92538004279.9398;92538.0;92.1
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2013;75350633010.9303;75350.6;-18.6
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2014;57372445771.7699;57372.4;-23.9
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2015;48717854039.9653;48717.9;-15.1
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2016;49910960874.5685;49911.0;2.4
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2017;67158415841.5842;67158.4;34.6
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2018;76684175824.1758;76684.2;14.2
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2019;69252306372.0232;69252.3;-9.7
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2020;50357312594.5129;50357.3;-27.3
LBY;Africa;Northern Africa;no data;Libya;Ingreso mediano alto;2021;42817472975.3677;42817.5;-15.0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1960;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1961;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1962;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1963;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1964;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1965;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1966;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1967;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1968;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1969;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1970;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1971;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1972;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1973;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1974;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1975;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1976;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1977;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1978;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1979;0.0;0.0;0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1980;170370370.37037;170.4;inf
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1981;194444444.444444;194.4;14.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1982;183333333.333333;183.3;-5.7
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1983;197037037.037037;197.0;7.5
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1984;251481481.481481;251.5;27.6
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1985;284444444.444444;284.4;13.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1986;340000000.0;340.0;19.5
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1987;375555555.555556;375.6;10.5
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1988;429629629.62963;429.6;14.4
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1989;486666666.666667;486.7;13.3
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1990;579629629.62963;579.6;19.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1991;613703703.703704;613.7;5.9
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1992;674074074.074074;674.1;9.8
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1993;684814814.814815;684.8;1.6
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1994;713703703.703704;713.7;4.2
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1995;762962962.962963;763.0;6.9
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1996;788888888.888889;788.9;3.4
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1997;805925925.925926;805.9;2.2
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1998;877407407.407407;877.4;8.9
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;1999;921851851.851852;921.9;5.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2000;932592592.592592;932.6;1.2
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2001;892592592.592592;892.6;-4.3
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2002;900000000.0;900.0;0.8
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2003;987407407.407407;987.4;9.7
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2004;1066666666.66667;1066.7;8.0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2005;1135555555.55556;1135.6;6.5
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2006;1268319185.18519;1268.3;11.7
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2007;1336088814.81481;1336.1;5.3
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2008;1437731111.11111;1437.7;7.6
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2009;1401507888.88889;1401.5;-2.5
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2010;1486758037.03704;1486.8;6.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2011;1576988407.40741;1577.0;6.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2012;1605146777.77778;1605.1;1.8
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2013;1664816740.74074;1664.8;3.7
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2014;1749289302.71075;1749.3;5.1
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2015;1807227215.4535;1807.2;3.3
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2016;1865459670.06646;1865.5;3.2
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2017;1996710562.6389;1996.7;7.0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2018;2057067919.33041;2057.1;3.0
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2019;2094201725.17451;2094.2;1.8
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2020;1516015718.73491;1516.0;-27.6
LCA;Americas;Latin America and the Caribbean;Caribbean;Saint Lucia;Ingreso mediano alto;2021;1691275156.6002;1691.3;11.6
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1960;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1961;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1962;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1963;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1964;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1965;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1966;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1967;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1968;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1969;0.0;0.0;0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1970;90098330.6654471;90.1;inf
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1971;104888628.171944;104.9;16.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1972;124941925.010473;124.9;19.1
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1973;165930611.729019;165.9;32.8
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1974;193983720.461869;194.0;16.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1975;246387479.177159;246.4;27.0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1976;272493879.020643;272.5;10.6
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1977;303496276.263782;303.5;11.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1978;436918176.733781;436.9;44.0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1979;503180669.994587;503.2;15.2
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1980;534701915.617354;534.7;6.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1981;511658690.561043;511.7;-4.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1982;522090331.478107;522.1;2.0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1983;524034109.856605;524.0;0.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1984;502617355.407073;502.6;-4.1
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1985;529078995.563876;529.1;5.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1986;779365167.602424;779.4;47.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1987;1052843347.63948;1052.8;35.1
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1988;1161757671.01756;1161.8;10.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1989;1120000916.92646;1120.0;-3.6
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1990;1421466239.56234;1421.5;26.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1991;1484152022.3152;1484.2;4.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1992;1631197909.259;1631.2;9.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1993;1673104493.77369;1673.1;2.6
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1994;1948118227.68151;1948.1;16.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1995;2428461395.34884;2428.5;24.7
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1996;2504033252.42718;2504.0;3.1
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1997;2298410390.68421;2298.4;-8.2
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1998;2479721340.8746;2479.7;7.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;1999;2664026095.06058;2664.0;7.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2000;2483953102.79488;2484.0;-6.8
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2001;2491822706.80256;2491.8;0.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2002;2688630822.53304;2688.6;7.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2003;3070691319.52179;3070.7;14.2
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2004;3454362685.96703;3454.4;12.5
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2005;3659251525.8593;3659.3;5.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2006;4000239272.61126;4000.2;9.3
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2007;4601299566.81106;4601.3;15.0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2008;5081432924.0144;5081.4;10.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2009;4504549214.22663;4504.5;-11.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2010;5082366478.08994;5082.4;12.8
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2011;5739977477.47748;5740.0;12.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2012;5456009384.66461;5456.0;-4.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2013;6391735893.83968;6391.7;17.2
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2014;6657170923.37918;6657.2;4.2
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2015;6268391521.19701;6268.4;-5.8
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2016;6237264055.20601;6237.3;-0.5
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2017;6474256118.61481;6474.3;3.8
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2018;6692504346.04765;6692.5;3.4
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2019;6427248943.44939;6427.2;-4.0
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2020;6113951011.71459;6114.0;-4.9
LIE;Europe;Western Europe;no data;Liechtenstein;Ingreso alto;2021;0.0;0.0;-100.0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1960;1409873949.57983;1409.9;0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1961;1444327731.09244;1444.3;2.4
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1962;1434156378.60082;1434.2;-0.7
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1963;1240672268.90756;1240.7;-13.5
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1964;1309747899.15966;1309.7;5.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1965;1698319327.73109;1698.3;29.7
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1966;1751470588.23529;1751.5;3.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1967;1859465020.57613;1859.5;6.2
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1968;1801344537.81513;1801.3;-3.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1969;1965546218.48739;1965.5;9.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1970;2296470588.23529;2296.5;16.8
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1971;2369308600.33727;2369.3;3.2
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1972;2553936348.40871;2553.9;7.8
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1973;2875625000.0;2875.6;12.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1974;3574586466.16541;3574.6;24.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1975;3791298145.50642;3791.3;6.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1976;3591319857.31272;3591.3;-5.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1977;4104509582.86359;4104.5;14.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1978;2733183856.50224;2733.2;-33.4
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1979;3364611432.24149;3364.6;23.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1980;4024621899.57653;4024.6;19.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1981;4415844155.84416;4415.8;9.7
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1982;4768765016.81884;4768.8;8.0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1983;5167913302.16745;5167.9;8.4
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1984;6043474842.76729;6043.5;16.9
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1985;5978460972.01767;5978.5;-1.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1986;6405210563.88294;6405.2;7.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1987;6682167119.56522;6682.2;4.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1988;6978371581.26375;6978.4;4.4
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1989;6987267683.77254;6987.3;0.1
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1990;8032551173.24014;8032.6;15.0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1991;9000362581.58086;9000.4;12.0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1992;9703011635.86585;9703.0;7.8
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1993;10338679635.7616;10338.7;6.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1994;11717604208.8223;11717.6;13.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1995;13029697560.9756;13029.7;11.2
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1996;13897738375.2488;13897.7;6.7
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1997;15091913883.7091;15091.9;8.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1998;15794972847.1683;15795.0;4.7
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;1999;15656327859.5696;15656.3;-0.9
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2000;16330814179.9766;16330.8;4.3
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2001;15749753804.8344;15749.8;-3.6
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2002;16536535647.0834;16536.5;5.0
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2003;18881765437.2151;18881.8;14.2
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2004;20662525941.2985;20662.5;9.4
LKA;Asia;Southern Asia;no data;Sri Lanka;Países de ingreso mediano bajo;2005;24405791044.7761;24405.8;18.1
