,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
8722,LMY,Ingreso mediano y bajo,Sin region,Agregados,2002,6158670460781.39,6158670.46078139,4.76158064129741
8723,LMY,Ingreso mediano y bajo,Sin region,Agregados,2003,6937886125441.25,6937886.12544125,6.01505399845783
8724,LMY,Ingreso mediano y bajo,Sin region,Agregados,2004,8234200780478.92,8234200.78047892,7.67008889793715
8725,LMY,Ingreso mediano y bajo,Sin region,Agregados,2005,9802614850150.87,9802614.850150868,7.2805901205204
8726,LMY,Ingreso mediano y bajo,Sin region,Agregados,2006,11631705902172.5,11631705.9021725,8.19021447835853
8727,LMY,Ingreso mediano y bajo,Sin region,Agregados,2007,14363013793036.0,14363013.793036,8.86037672102459
8728,LMY,Ingreso mediano y bajo,Sin region,Agregados,2008,17183200219295.2,17183200.2192952,5.89283718979516
8729,LMY,Ingreso mediano y bajo,Sin region,Agregados,2009,16808115795805.2,16808115.7958052,3.20785407731063
8730,LMY,Ingreso mediano y bajo,Sin region,Agregados,2010,20457307336742.6,20457307.336742602,7.92977647249889
8731,LMY,Ingreso mediano y bajo,Sin region,Agregados,2011,24142140214650.7,24142140.214650698,6.2570139122035
8732,LMY,Ingreso mediano y bajo,Sin region,Agregados,2012,25690060994892.0,25690060.994892,5.36598557267777
8733,LMY,Ingreso mediano y bajo,Sin region,Agregados,2013,27201496297705.6,27201496.297705602,5.39367570770411
8734,LMY,Ingreso mediano y bajo,Sin region,Agregados,2014,28140226009345.6,28140226.009345602,4.98339231609646
8735,LMY,Ingreso mediano y bajo,Sin region,Agregados,2015,26681843381855.3,26681843.3818553,4.39425729059315
8736,LMY,Ingreso mediano y bajo,Sin region,Agregados,2016,26917782701744.6,26917782.7017446,4.55735078120962
8737,LMY,Ingreso mediano y bajo,Sin region,Agregados,2017,29581753430234.4,29581753.4302344,5.16113085384602
8738,LMY,Ingreso mediano y bajo,Sin region,Agregados,2018,31359482014297.0,31359482.014297,4.88197411824973
8739,LMY,Ingreso mediano y bajo,Sin region,Agregados,2019,32070068881859.1,32070068.8818591,3.98486112028313
8740,LMY,Ingreso mediano y bajo,Sin region,Agregados,2020,30937230040015.1,30937230.0400151,-1.22428573350184
8741,LMY,Ingreso mediano y bajo,Sin region,Agregados,2021,36354212122944.3,36354212.122944295,6.87483336567082
8804,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1960,192006552640.068,192006.552640068,0.0
8805,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1961,177908278708.434,177908.278708434,-4.25057037590061
8806,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1962,181228079365.312,181228.079365312,3.02064656462369
8807,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1963,198368661199.419,198368.661199419,4.23136843033305
8808,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1964,217791767097.749,217791.767097749,7.54786195487878
8809,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1965,244741161057.033,244741.161057033,6.96770917405476
8810,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1966,272622348432.474,272622.348432474,8.05038945520869
8811,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1967,274025730252.155,274025.730252155,1.61856027409767
8812,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1968,278890884770.619,278890.88477061904,5.15155094383277
8813,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1969,311016106780.765,311016.106780765,10.1908335800688
8814,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1970,353922582585.619,353922.582585619,11.2450279348206
8815,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1971,393448203776.214,393448.203776214,8.14885487053414
8816,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1972,452021477805.44,452021.47780544,7.48928081512315
8817,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1973,582555340666.507,582555.3406665069,9.11106291747359
8818,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1974,685290121160.606,685290.1211606059,5.51801023301594
8819,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1975,753767449264.189,753767.449264189,4.91948534705917
8820,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1976,812564170288.072,812564.170288072,6.54881414918687
8821,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1977,942519362195.064,942519.362195064,6.76775018718261
8822,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1978,980732059379.955,980732.0593799549,6.62663605744484
8823,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1979,1166463190417.81,1166463.19041781,7.54809533693165
8824,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1980,1333749333048.01,1333749.33304801,8.28749229027885
8825,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1981,1399393947408.96,1399393.94740896,0.619755890698073
8826,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1982,1423392850016.58,1423392.85001658,2.2770745026226
8827,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1983,1307974731116.73,1307974.73111673,1.69450272673524
8828,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1984,1365913064937.81,1365913.06493781,7.92384125164925
8829,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1985,1416215475994.66,1416215.4759946598,7.54357580264409
8830,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1986,1501848540362.99,1501848.54036299,5.78849510492549
8831,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1987,1580835646486.03,1580835.64648603,6.45267076518775
8832,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1988,1725809849235.36,1725809.84923536,5.37533622600507
8833,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1989,1825835708062.2,1825835.7080621999,4.45627323982569
8834,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1990,1962251031338.32,1962251.03133832,0.483888896122053
8835,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1991,1976553514498.79,1976553.51449879,1.05310752780913
8836,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1992,2012753400816.5,2012753.4008165,0.700470319465055
8837,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1993,2095551002793.17,2095551.0027931698,4.38754460980716
8838,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1994,2435434178539.36,2435434.17853936,4.48792502304967
8839,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1995,3018403020448.98,3018403.02044898,5.66818243698879
8840,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1996,3329622173072.52,3329622.17307252,5.07084215360889
8841,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1997,3486534892039.75,3486534.89203975,5.51937514997643
8842,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1998,3356331160145.3,3356331.1601453,2.7863004887831
8843,LTE,avanzada del dividendo demográfico,Sin region,Agregados,1999,3101523714822.79,3101523.71482279,4.63183130260568
8844,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2000,3405976651880.3,3405976.6518802997,6.97776082462262
8845,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2001,3520567662850.09,3520567.66285009,5.18595634973229
8846,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2002,3731879929212.81,3731879.92921281,5.98939194829438
8847,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2003,4251867804770.19,4251867.80477019,6.81959877089977
8848,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2004,5110655243826.22,5110655.24382622,8.18190319737155
8849,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2005,6166282894904.23,6166282.894904231,7.74840831561683
8850,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2006,7440931849389.1,7440931.8493890995,9.2826113618264
8851,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2007,9374124331634.25,9374124.33163425,10.2237606915067
8852,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2008,11652879574710.3,11652879.5747103,6.92423544952273
8853,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2009,11259537730403.1,11259537.7304031,3.70615884698999
8854,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2010,13544472073005.4,13544472.0730054,8.02414878653683
8855,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2011,16508430761129.7,16508430.7611297,7.19261919742431
8856,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2012,17669299836633.7,17669299.8366337,5.87995253458318
8857,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2013,19029336453893.2,19029336.4538932,5.61384717976591
8858,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2014,19771028710486.0,19771028.710486,5.3123196987072
8859,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2015,18545555113486.4,18545555.113486398,4.6998876976063
8860,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2016,18593480223412.1,18593480.2234121,4.47735637326731
8861,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2017,20629308235563.7,20629308.2355637,5.29864716475295
8862,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2018,22620813548078.7,22620813.5480787,5.42629949321565
8863,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2019,23047002747227.5,23047002.7472275,4.64896072060445
8864,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2020,22493447284783.0,22493447.284783,0.134235523862287
8865,LTE,avanzada del dividendo demográfico,Sin region,Agregados,2021,26622141277937.0,26622141.277937,7.12167846152742
9486,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1960,0.0,0.0,0.0
9487,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1961,0.0,0.0,0.0
9488,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1962,0.0,0.0,0.0
9489,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1963,0.0,0.0,0.0
9490,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1964,0.0,0.0,0.0
9491,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1965,0.0,0.0,0.0
9492,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1966,0.0,0.0,0.0
9493,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1967,0.0,0.0,0.0
9494,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1968,44685503978.6354,44685.503978635395,0.0
9495,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1969,49452719432.2265,49452.7194322265,0.0
9496,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1970,55908222396.2534,55908.222396253404,0.0
9497,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1971,66167101708.5178,66167.1017085178,0.0
9498,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1972,80153598352.3002,80153.5983523002,0.0
9499,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1973,108539411547.83,108539.41154783001,0.0
9500,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1974,202703066618.913,202703.066618913,0.0
9501,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1975,224132703133.865,224132.703133865,0.0
9502,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1976,283338760070.679,283338.760070679,16.5729524418973
9503,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1977,329430419021.374,329430.419021374,4.63849413409388
9504,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1978,351684634843.361,351684.63484336104,-4.13579313016015
9505,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1979,461661933454.253,461661.933454253,5.17977228925055
9506,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1980,597897173016.651,597897.173016651,2.1796686446943
9507,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1981,619066478591.432,619066.478591432,1.6626631717579
9508,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1982,618154377151.261,618154.377151261,-3.62123829910587
9509,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1983,625712434911.76,625712.43491176,-2.91190071109907
9510,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1984,638063628469.743,638063.6284697431,-0.474378301721885
9511,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1985,654699665458.792,654699.665458792,-1.0240599884052
9512,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1986,672461415313.358,672461.4153133581,1.12019518198639
9513,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1987,619192763296.386,619192.763296386,-0.595056381494402
9514,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1988,586914620112.703,586914.620112703,3.59193027854512
9515,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1989,609478152174.03,609478.1521740301,2.67537076247643
9516,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1990,805600146802.429,805600.146802429,13.1425611981536
9517,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1991,563854783974.724,563854.783974724,4.16902275266212
9518,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1992,616115100064.227,616115.100064227,4.77325178114141
9519,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1993,625481556411.512,625481.556411512,2.2224908342005
9520,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1994,659801261998.823,659801.261998823,2.46362665696689
9521,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1995,743616506515.721,743616.506515721,2.83879024474696
9522,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1996,840153146110.367,840153.1461103669,5.0456326469408
9523,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1997,883634071757.013,883634.071757013,3.70275212485653
9524,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1998,864095985284.476,864095.985284476,4.57102660820637
9525,MEA,Oriente Medio y Norte de África,Sin region,Agregados,1999,937565546356.687,937565.546356687,1.97945900695171
9526,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2000,1050268552900.4,1050268.5529004,6.74989878265953
9527,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2001,1045248799033.73,1045248.7990337299,1.48728699237728
9528,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2002,1039871249327.81,1039871.24932781,1.48238486690644
9529,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2003,1152803780017.56,1152803.78001756,5.04857075390323
9530,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2004,1361038013096.24,1361038.0130962399,7.86939567968447
9531,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2005,1636975231966.93,1636975.23196693,5.01555426874738
9532,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2006,1917679365419.75,1917679.36541975,5.82442518484545
9533,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2007,2264431798457.74,2264431.7984577403,5.21850491929857
9534,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2008,2821106999243.11,2821106.99924311,4.58950248949535
9535,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2009,2548739058531.3,2548739.0585312997,0.6397973486078
9536,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2010,2976774354605.37,2976774.35460537,5.02883119157542
9537,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2011,3354141645253.15,3354141.64525315,3.59495728870576
9538,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2012,3627525794622.85,3627525.79462285,4.32583732391126
9539,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2013,3565646482222.49,3565646.48222249,2.21542262299018
9540,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2014,3592211517559.91,3592211.51755991,3.25955900678565
9541,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2015,3164190818958.66,3164190.81895866,2.61987399741994
9542,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2016,3192321834573.98,3192321.83457398,4.29470121663252
9543,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2017,3313254839527.14,3313254.83952714,1.62547966892683
9544,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2018,3477248660639.78,3477248.6606397796,2.05288221173949
9545,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2019,3472361257235.43,3472361.25723543,1.1225485598259
9546,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2020,3115193282260.63,3115193.28226063,-3.57772465095051
9547,MEA,Oriente Medio y Norte de África,Sin region,Agregados,2021,3676798724901.59,3676798.72490159,4.47693358468366
9672,MIC, Ingreso mediano,Sin region,Agregados,1960,327378582973.522,327378.58297352196,0.0
9673,MIC, Ingreso mediano,Sin region,Agregados,1961,314172952462.267,314172.952462267,1.08561070953634
9674,MIC, Ingreso mediano,Sin region,Agregados,1962,321012862400.619,321012.862400619,3.24478627923195
9675,MIC, Ingreso mediano,Sin region,Agregados,1963,344192827608.759,344192.827608759,4.76343847207986
9676,MIC, Ingreso mediano,Sin region,Agregados,1964,391811002011.803,391811.002011803,7.94817026228178
9677,MIC, Ingreso mediano,Sin region,Agregados,1965,432030295210.445,432030.295210445,5.94759308243731
9678,MIC, Ingreso mediano,Sin region,Agregados,1966,446882786925.116,446882.78692511603,4.89521310958023
9679,MIC, Ingreso mediano,Sin region,Agregados,1967,458926726503.354,458926.72650335403,3.17898674065655
9680,MIC, Ingreso mediano,Sin region,Agregados,1968,484457678842.653,484457.678842653,5.79802972063746
9681,MIC, Ingreso mediano,Sin region,Agregados,1969,541194256071.148,541194.256071148,8.28004122286545
9682,MIC, Ingreso mediano,Sin region,Agregados,1970,595056946688.06,595056.9466880601,8.49739770221514
9683,MIC, Ingreso mediano,Sin region,Agregados,1971,640313620805.269,640313.620805269,6.46114017044729
9684,MIC, Ingreso mediano,Sin region,Agregados,1972,717173925954.129,717173.9259541291,6.20760518251629
9685,MIC, Ingreso mediano,Sin region,Agregados,1973,915584248655.856,915584.248655856,7.11520655158293
9686,MIC, Ingreso mediano,Sin region,Agregados,1974,1163469111771.47,1163469.11177147,5.8444056143681
9687,MIC, Ingreso mediano,Sin region,Agregados,1975,1286333788847.72,1286333.78884772,4.32801060012962
9688,MIC, Ingreso mediano,Sin region,Agregados,1976,1381647471330.49,1381647.47133049,6.12325189545832
9689,MIC, Ingreso mediano,Sin region,Agregados,1977,1550585411550.43,1550585.4115504299,4.61361410605123
9690,MIC, Ingreso mediano,Sin region,Agregados,1978,1679615430237.91,1679615.43023791,3.73592248277697
9691,MIC, Ingreso mediano,Sin region,Agregados,1979,1998047441469.79,1998047.44146979,4.59751878598036
9692,MIC, Ingreso mediano,Sin region,Agregados,1980,2359821280991.88,2359821.2809918798,4.86900888685173
9693,MIC, Ingreso mediano,Sin region,Agregados,1981,2658380233174.92,2658380.23317492,2.03483224707486
9694,MIC, Ingreso mediano,Sin region,Agregados,1982,2617466207208.32,2617466.20720832,2.83041400010924
9695,MIC, Ingreso mediano,Sin region,Agregados,1983,2529134389210.44,2529134.3892104398,1.88765971834324
9696,MIC, Ingreso mediano,Sin region,Agregados,1984,2559427784105.89,2559427.78410589,4.88630401710265
9697,MIC, Ingreso mediano,Sin region,Agregados,1985,2663885052258.87,2663885.05225887,4.53091242234341
9698,MIC, Ingreso mediano,Sin region,Agregados,1986,2755636296568.88,2755636.29656888,4.04504897728137
9699,MIC, Ingreso mediano,Sin region,Agregados,1987,2833271283860.07,2833271.2838600697,4.82290639431666
9700,MIC, Ingreso mediano,Sin region,Agregados,1988,3029628511054.65,3029628.51105465,4.1286672389157
9701,MIC, Ingreso mediano,Sin region,Agregados,1989,3144259969001.31,3144259.96900131,3.08429650511005
9702,MIC, Ingreso mediano,Sin region,Agregados,1990,3617383600679.26,3617383.6006792597,2.12770632733283
9703,MIC, Ingreso mediano,Sin region,Agregados,1991,3481130033276.78,3481130.0332767796,1.54068422544118
9704,MIC, Ingreso mediano,Sin region,Agregados,1992,3636889726086.81,3636889.72608681,1.65626996252637
9705,MIC, Ingreso mediano,Sin region,Agregados,1993,3884184557381.17,3884184.55738117,3.42832935698027
9706,MIC, Ingreso mediano,Sin region,Agregados,1994,4272387511332.58,4272387.51133258,3.39583258114426
9707,MIC, Ingreso mediano,Sin region,Agregados,1995,4819065122850.63,4819065.1228506295,3.84960586249446
9708,MIC, Ingreso mediano,Sin region,Agregados,1996,5282574389252.78,5282574.38925278,5.46935556466559
9709,MIC, Ingreso mediano,Sin region,Agregados,1997,5589652327259.89,5589652.32725989,5.21262282085377
9710,MIC, Ingreso mediano,Sin region,Agregados,1998,5403542196483.4,5403542.196483401,2.59572700457981
9711,MIC, Ingreso mediano,Sin region,Agregados,1999,5286624030726.35,5286624.03072635,3.82623028882728
9712,MIC, Ingreso mediano,Sin region,Agregados,2000,5767244415060.88,5767244.41506088,5.88351567580862
9713,MIC, Ingreso mediano,Sin region,Agregados,2001,5820255973312.29,5820255.97331229,3.74785907384339
9714,MIC, Ingreso mediano,Sin region,Agregados,2002,5959302988294.65,5959302.988294651,4.7698882008211
9715,MIC, Ingreso mediano,Sin region,Agregados,2003,6719126826735.48,6719126.826735481,6.03861346077919
9716,MIC, Ingreso mediano,Sin region,Agregados,2004,7976988421076.82,7976988.42107682,7.70710227046723
9717,MIC, Ingreso mediano,Sin region,Agregados,2005,9495021112140.56,9495021.11214056,7.29767079174329
9718,MIC, Ingreso mediano,Sin region,Agregados,2006,11271584256051.6,11271584.2560516,8.23842340244829
9719,MIC, Ingreso mediano,Sin region,Agregados,2007,13930019930065.7,13930019.930065699,8.91714186634314
9720,MIC, Ingreso mediano,Sin region,Agregados,2008,16663356643346.3,16663356.6433463,5.90286607435297
9721,MIC, Ingreso mediano,Sin region,Agregados,2009,16279173312873.8,16279173.312873801,3.20033671493623
9722,MIC, Ingreso mediano,Sin region,Agregados,2010,19858752192801.3,19858752.1928013,7.95455127509987
9723,MIC, Ingreso mediano,Sin region,Agregados,2011,23690515814276.6,23690515.814276602,6.37884122975993
9724,MIC, Ingreso mediano,Sin region,Agregados,2012,25254427945368.1,25254427.9453681,5.5560452366572
9725,MIC, Ingreso mediano,Sin region,Agregados,2013,26753522183961.9,26753522.183961898,5.43129350992369
9726,MIC, Ingreso mediano,Sin region,Agregados,2014,27662207338671.7,27662207.3386717,4.99442991402232
9727,MIC, Ingreso mediano,Sin region,Agregados,2015,26209560891294.8,26209560.8912948,4.47798674029345
9728,MIC, Ingreso mediano,Sin region,Agregados,2016,26449058918691.4,26449058.918691397,4.59564789405465
9729,MIC, Ingreso mediano,Sin region,Agregados,2017,29057051626350.4,29057051.6263504,5.19846416576813
9730,MIC, Ingreso mediano,Sin region,Agregados,2018,30904257823566.6,30904257.8235666,4.91151610266864
9731,MIC, Ingreso mediano,Sin region,Agregados,2019,31590337549585.4,31590337.5495854,3.98892220265206
9732,MIC, Ingreso mediano,Sin region,Agregados,2020,30468597959817.3,30468597.9598173,-1.24412482589227
9733,MIC, Ingreso mediano,Sin region,Agregados,2021,35845142448794.2,35845142.4487942,6.95501389143499
9982,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1960,0.0,0.0,0.0
9983,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1961,0.0,0.0,0.0
9984,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1962,0.0,0.0,0.0
9985,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1963,0.0,0.0,0.0
9986,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1964,0.0,0.0,0.0
9987,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1965,23810560602.2783,23810.5606022783,0.0
9988,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1966,24818594423.9032,24818.5944239032,6.6244458803323
9989,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1967,26868449209.8743,26868.4492098743,8.58214115820664
9990,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1968,29559953141.7985,29559.9531417985,10.5215333348072
9991,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1969,32796052238.9492,32796.052238949196,11.7024571299401
9992,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1970,37041381840.76,37041.381840760005,8.84797248362892
9993,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1971,42465894108.3788,42465.8941083788,8.01199422068476
9994,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1972,50670953890.0298,50670.9538900298,13.5806826947721
9995,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1973,67263574575.0459,67263.5745750459,5.67703693181087
9996,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1974,102537616188.738,102537.616188738,6.34077848071797
9997,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1975,119311347988.509,119311.347988509,2.81712852239457
9998,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1976,147272943776.966,147272.943776966,15.6248109645616
9999,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1977,170439106154.09,170439.10615409,0.442006498471088
10000,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1978,183192239764.42,183192.23976442002,-3.9018223896831
10001,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1979,228496782174.112,228496.782174112,-2.66647534748023
10002,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1980,273628942256.268,273628.942256268,-5.97682485301803
10003,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1981,267035142703.38,267035.14270338,0.084047717193215
10004,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1982,306279498897.917,306279.498897917,12.9870296109417
10005,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1983,344205996794.845,344205.996794845,5.36392983508787
10006,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1984,364417099802.902,364417.09980290197,-0.196000540423384
10007,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1985,397322306490.716,397322.306490716,3.33974933961854
10008,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1986,446508847438.64,446508.84743864,-2.12544125360617
10009,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1987,390483358488.566,390483.35848856595,1.71725547671701
10010,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1988,358477922904.766,358477.922904766,0.0756035829210902
10011,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1989,360488465342.471,360488.465342471,1.94143409582072
10012,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1990,507139955891.516,507139.955891516,11.9766819468323
10013,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1991,262770909516.206,262770.909516206,-0.848858204051936
10014,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1992,289371147524.094,289371.147524094,5.31829373448085
10015,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1993,297115487998.75,297115.48799875,2.09198428759348
10016,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1994,318543211727.224,318543.211727224,2.02301767547554
10017,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1995,371194181246.365,371194.181246365,3.05802358451035
10018,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1996,427895612298.118,427895.612298118,6.50291567427506
10019,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1997,452410189273.286,452410.189273286,3.9406543628544
10020,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1998,461255084352.987,461255.084352987,6.74084525424232
